ParkID,Park_Name,Address,Zip,Park_State,Borough,Park_Desig,Park_Owner,FIPS,Census,HVI,SVI,FLOOD_COUNT,2020_SW,2020_SS,2050_SW,2050_SS,2080_SW,2100_SS,HPL_PARKS,HPL_LOGO,HPL_LINK,SUM_TOTPOP_10MIN,SUM_KIDS_10MIN,SUM_YOUNGP_10MIN,SUM_SENIOR_10MIN,SUM_HHILOW_10MIN,SUM_HHIMED_10MIN,SUM_HHIHIG_10MIN,SUM_TOTHHS_10MIN,SUM_WHITE_10MIN,SUM_BLACK_10MIN,SUM_AMERIN_10MIN,SUM_ASIAN_10MIN,SUM_PACIFI_10MIN,SUM_OTHRAC_10MIN,SUM_RACE2U_10MIN,SUM_HISP_S_10MIN,Park_Local,Park_Sourc
3651000-1287,Patricia A. Brackley Park, ,11694,New York,Queens,LP,CITY,36081093401,93401,4,0.52,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,6817,1511,3885,1419,460,778,1468,2704,5466,200,3,135,2,56,137,816,New York City,City of New York
3651000-1245,Beach Channel Park, , , ,Queens,LP,CITY,36081093401,93401,4,0.52,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,1920,5306,1888,996,1011,1557,3560,7636,571,24,333,9,378,162,1244,New York City,City of New York
3651000-1246,Tribute Park, , , ,Queens,LP,CITY,36081093401,93402,4,0.52,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,1146,3436,1179,745,605,893,2243,4465,544,20,264,9,334,130,1023,New York City,City of New York
3651000-0684,Stars Of Hope,213 MADISON STREET,11216,New York,Brooklyn,LP,CITY,36047024500,24500,3,0.52,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,35045,7508,23108,4324,4685,3702,6151,14635,10496,15126,19,2216,0,285,2126,4422,New York City,City of New York
3651000-1959,P.S. 121,5301 20th Ave.,11204,New York,Brooklyn,LP,CITY,36047046400,46400,3,0.53,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16900,6699,8183,2008,1839,1098,1577,4536,12471,153,9,1999,1,519,435,1278,New York City,City of New York
3651000-1124,Hackett Park, ,10471,New York,Bronx,LP,CITY,36005033700,32300,1,0.53,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,8757,1708,4761,2290,865,930,1945,3753,4539,733,3,829,4,120,383,2137,New York City,City of New York
3651000-1495,Brookville Park, ,11422,New York,Queens,LP,CITY,36081065401,65401,3,0.53,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,20938,4941,12852,3151,1100,2008,3277,6383,552,16506,73,381,1,283,1019,2106,New York City,City of New York
3651000-2430,Wilpon, ,10303,New York,Staten Island,SCA,ST,36085032300,32300,1,0.53,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,261,67,159,32,27,27,43,98,44,83,2,16,0,2,11,97,New York City,City of New York
3651000-1135,Joseph Manna Park, ,10303,New York,Staten Island,LP,CITY,36085032300,32300,1,0.53,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,487,127,293,64,50,49,76,179,105,144,3,34,1,3,21,170,New York City,City of New York
3651000-2497, Goethals Pond Complex,Goethals Road N,10303,New York,Staten Island,SCA,ST,36085032300,32300,1,0.53,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1030,271,623,130,85,107,146,344,219,275,3,110,1,6,40,361,New York City,City of New York
3651000-1134,Forest Grove, ,10303,New York,Staten Island,LCA,CITY,36085032300,32300,1,0.53,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,862,232,525,103,69,92,127,289,145,253,3,93,1,6,34,316,New York City,City of New York
3651000-1144,Graniteville Swamp Park, ,10303,New York,Staten Island,LCA,CITY,36085032300,32300,1,0.53,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1638,394,998,240,119,161,271,559,482,327,5,234,1,9,48,518,New York City,City of New York
3651000-2174,157-41 Cross Bay Boulevard,157-41 CROSS BAY BOULEVARD,11414,New York,Queens,LP,CITY,36081088400,88400,2,0.53,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5262,975,2895,1396,513,502,977,1992,3984,48,3,245,1,40,93,841,New York City,City of New York
3651000-2030,Ps 146Q,98-01 99 STREET,11414,New York,Queens,LP,CITY,36081088400,88400,2,0.53,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,4602,842,2630,1132,381,480,927,1783,3409,41,3,199,1,34,92,817,New York City,City of New York
3651000-0668,Lincoln Rd Block Association,316 Lincoln Road,11225,New York,Brooklyn,LP,CITY,36047080000,80000,3,0.53,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33623,8220,20194,5190,4731,4023,4838,13620,8352,17669,25,1074,0,498,2087,3833,New York City,City of New York
3651000-1580,Evergreen Park, ,11385,New York,Queens,LP,CITY,36081055700,55700,1,0.54,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,24120,5959,15179,2986,2220,2734,3697,8670,8670,725,11,1634,5,181,520,12327,New York City,City of New York
3651000-0780,Fidler-Wyckoff House Park,5902 DITMAS AVENUE,11203,New York,Brooklyn,LHCA,CITY,36047093400,93400,5,0.54,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14338,2947,8486,2896,1320,1552,2223,5102,196,12084,8,161,5,149,990,709,New York City,City of New York
3651000-0254,John J Carty Park,9941 FT HAMILTON PARKWAY,11209,New York,Brooklyn,LP,CITY,36047016200,16200,1,0.54,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18732,3524,11912,3292,2354,2227,3865,8457,11302,495,7,2720,1,181,548,3430,New York City,City of New York
3651000-0275,Marx Brothers Playground,1860 2 AVENUE,10029,New York,Manhattan,LP,CITY,36061015601,15601,2,0.54,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,70576,12450,47304,10777,9692,7943,16313,34009,34390,7446,29,8775,6,515,2580,16653,New York City,City of New York
3651000-1333,St. Michael'S Park, ,11377,New York,Queens,LP,CITY,36081029700,30904,2,0.54,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15746,3491,9863,2367,1784,1644,1819,5259,3410,269,18,5581,0,134,268,6021,New York City,City of New York
3651000-0318,St. Michael'S Playground,64-02 30 AVENUE,11377,New York,Queens,LP,CITY,36081029700,29900,3,0.54,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,17818,3883,11198,2723,2118,1984,2124,6229,3819,330,20,6970,0,169,383,6088,New York City,City of New York
3651000-2029,Ms 137,109-15 98 St.,11417,New York,Queens,LP,CITY,36081008600,86400,2,0.54,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,9695,2187,6138,1358,812,843,1429,3106,1974,577,81,2005,1,593,484,3947,New York City,City of New York
3651000-1344,The Creative Little Garden, ,10009,New York,Manhattan,LP,CITY,36061003200,3200,1,0.54,2,,,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,53749,5687,40671,6970,9919,5871,12389,28642,27834,3246,43,7544,8,246,1891,11863,New York City,City of New York
3651000-2482,Sunset Cove Park, ,11693,New York,Queens,LP,CITY,36081107201,107201,0,0.54,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1016,243,596,175,71,90,216,377,839,7,2,20,0,15,20,111,New York City,City of New York
3651000-2392,Broad Channel American Park, ,11693,New York,Queens,SP,ST,36081107201,107201,0,0.54,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1073,257,630,186,75,96,229,399,886,7,2,21,0,16,21,117,New York City,City of New York
3651000-0362,Gene Gray Playground,902 CROSS BAY BOULEVARD,11693,New York,Queens,LP,CITY,36081107201,107201,0,0.54,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,867,208,508,150,60,77,184,322,716,5,1,17,0,12,16,94,New York City,City of New York
3651000-1783,Broad Channel Park, ,11693,New York,Queens,LP,CITY,36081107201,107201,0,0.54,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1253,300,734,217,87,112,266,465,1034,8,2,24,0,18,24,137,New York City,City of New York
3651000-1554,Veterans Park, ,11693,New York,Queens,LP,CITY,36081107201,107201,0,0.54,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1049,251,616,181,74,94,222,389,865,7,2,21,0,15,20,115,New York City,City of New York
3651000-1808,Newcombe Square, ,11415,New York,Queens,LP,CITY,36081021601,21601,2,0.54,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16782,3025,10643,3111,1876,2252,3913,8035,6935,1181,17,4153,0,214,688,3576,New York City,City of New York
3651000-0872,Paerdegat Park,4002 FOSTER AVENUE,11210,New York,Brooklyn,LP,CITY,36047078000,78000,5,0.55,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,27382,6052,16189,5121,2983,3219,3254,9449,572,21500,68,755,3,385,2140,1938,New York City,City of New York
3651000-0545,Bayview Playground,9920 SEAVIEW AVENUE,11236,New York,Brooklyn,LP,CITY,36047102200,102200,4,0.55,2,,,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14527,3604,8741,2177,1772,1374,1915,5064,701,10775,23,463,2,148,764,1651,New York City,City of New York
3651000-0328,Real Good Park,99-02 HOR HARDING EP SR S,11374,New York,Queens,LP,CITY,36081071702,71702,3,0.55,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,45781,9272,26927,9561,7569,4707,5295,17600,11898,5193,47,11191,4,593,1812,14987,New York City,City of New York
3651000-0740,Van Alst Playground,14-27 30 AVENUE,11102,New York,Queens,LP,CITY,36081007100,7100,2,0.55,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31426,5736,21442,4230,4460,3449,5978,13901,12962,2341,57,5131,8,467,1280,9091,New York City,City of New York
3651000-1423,Sledge Playground, ,11236,New York,Brooklyn,LP,CITY,36047099000,99000,4,0.55,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,17590,4157,10722,2707,1263,1880,2641,5792,814,13342,20,671,0,258,1118,1358,New York City,City of New York
3651000-1440,Unnamed Park, ,11379,New York,Queens,LP,CITY,36081050500,50500,2,0.55,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10299,2007,6085,2197,1179,966,1617,3776,3700,215,20,3592,0,68,275,2413,New York City,City of New York
3651000-2467,Unnamed Park 10, ,11379,New York,Queens,LP,CITY,36081050500,50500,2,0.55,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-2179,The Tides, ,10309,New York,Staten Island,LP,CITY,36085022602,22602,0,0.55,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,112,17,55,39,9,22,10,43,85,1,0,4,0,0,1,15,New York City,City of New York
3651000-1654,Fairview Park, ,10309,New York,Staten Island,LCA,CITY,36085022602,22602,0,0.55,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,2197,589,1307,298,83,210,483,779,1744,24,0,169,0,1,34,218,New York City,City of New York
3651000-2252,Nyc Open Space 259, ,10309,New York,Staten Island,LP,CITY,36085022602,22602,0,0.55,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-2244,Nyc Open Space 241, ,10309,New York,Staten Island,LP,CITY,36085022602,22602,0,0.55,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYS Dept. of Environmental Conservation,City of New York
3651000-2510, Sharrotts Shoreline,Sharrotts Rd,10309,New York,Staten Island,SCA,ST,36085022602,22602,0,0.55,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,176,25,82,68,19,39,12,71,137,3,0,5,0,0,3,26,New York City,City of New York
3651000-0838,Astoria Health Playground,38-16 14 STREET,11106,New York,Queens,LP,CITY,36081007700,7700,2,0.55,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21604,3944,14414,3233,3043,2321,4383,9763,9039,1338,36,4013,9,366,864,5891,New York City,City of New York
3651000-1890,Rocket Park,88-17 NORTH CONDUIT AVENUE,11417,New York,Queens,LP,CITY,36081005800,5800,2,0.55,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,11532,2162,6771,2591,1226,1353,1936,4534,4042,824,18,1481,1,241,309,4579,New York City,City of New York
3651000-1543,Tudor Malls, ,11417,New York,Queens,LP,CITY,36081005800,5800,2,0.55,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13358,3021,8403,1929,1062,1164,1972,4218,2437,991,90,3782,1,486,449,5088,New York City,City of New York
3651000-1220,Vito Locascio Field, ,11417,New York,Queens,LP,CITY,36081005800,8800,2,0.55,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,11971,2320,7057,2583,1194,1345,2008,4573,4227,814,20,1438,1,278,333,4816,New York City,City of New York
3651000-2125,P.S. 199Q,39-20 48th Avenue,11104,New York,Queens,LP,CITY,36081018501,18501,2,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,30383,5775,20306,4311,4053,3971,4390,12422,9313,896,29,7908,21,341,886,10960,New York City,City of New York
3651000-2384,Ps 054 Hillside, ,11418,New York,Queens,LP,CITY,36081014000,14000,2,0.56,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16613,4172,10248,2179,1536,1721,2189,5458,2977,1444,91,4233,16,827,805,6177,New York City,City of New York
3651000-0857,Bill Brown Playground,2401 AVENUE Y,11235,New York,Brooklyn,LP,CITY,36047059402,59402,1,0.56,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,29667,5322,17685,6648,3899,2960,4628,11501,16692,1211,10,8339,1,118,1110,2150,New York City,City of New York
3651000-2049,P.S. 242,370 W. 120 St.,10026,New York,Manhattan,LP,CITY,36061019701,19701,1,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,52428,12241,34074,5901,7843,4539,8581,21227,14634,17390,38,5823,0,366,2613,10813,New York City,City of New York
3651000-0285,Playground One Twenty Five Cxxv,413 WEST 123 STREET,10027,New York,Manhattan,LP,CITY,36061019701,19701,1,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,49420,11638,31623,5948,8308,4110,7118,19749,12572,16103,42,5369,0,351,2208,12085,New York City,City of New York
3651000-0366,West 111Th St. People'S Garden,1040 AMSTERDAM AVENUE,10025,New York,Manhattan,LP,CITY,36061019701,19701,1,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,46739,9404,30152,7120,5997,3563,9147,18789,20556,5726,48,7552,15,385,2203,10011,New York City,City of New York
3651000-0116,Lafayette Square,351 WEST 114 STREET,10026,New York,Manhattan,LP,CITY,36061019701,19701,1,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,48783,10420,32545,5685,7092,4257,8753,20255,15304,13468,40,6095,8,389,2449,10539,New York City,City of New York
3651000-2443,Strip (92), ,11209,New York,Brooklyn,LP,CITY,36047016000,16000,2,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-1635,Powell'S Cove Park, , , ,Queens,LCA,CITY,36081093900,94500,2,0.56,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,2423,6287,1736,1088,1166,1237,3492,5362,212,49,3048,0,1350,420,3530,New York City,City of New York
3651000-2266,Nyc Open Space 92, ,11356,New York,Queens,LP,CITY,36081093900,94500,2,0.56,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,6437,1464,3863,1114,398,722,962,2093,1243,83,9,2823,3,37,124,2101,New York City,City of New York
3651000-2206,Nyc Open Space 110, ,10044,New York,Manhattan,LP,CITY,36061023804,23804,1,0.56,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,7585,1558,4914,1113,631,795,2098,3528,2970,701,1,2562,24,100,400,823,New York City,City of New York
3651000-0001,Queensbridge Park,40-50 VERNON BOULEVARD,11101,New York,Queens,LP,CITY,36061023804,1903,2,0.56,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,22758,4356,15377,3035,3818,1709,5070,10611,5121,4123,32,6860,4,217,869,5499,New York City,City of New York
3651000-0869,Admiral Triangle,558 CLINTON STREET,11231,New York,Brooklyn,LP,CITY,36047005900,5900,3,0.56,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18810,3796,12669,2317,2595,1082,4405,8102,9942,2488,7,1128,1,113,954,4066,New York City,City of New York
